,нет номера,Нет даныых
Жолдошбаев Камчыбек Жолдошбаевич,нет номера,"Өмүрбаяны
 1956-жылдын 6-июнунда Нарын областынын Ат -Башы районунун Кызыл-Туу айылында туулган.
Жогорку билимдүү. 1978- жылы Кыргыз мамлекеттик дене тарбия институтун окутуучу адистиги боюнча бүтүргөн. Ал эми 2001- жылы И.Арабаев атындагы Кыргыз мамлекеттик педагогикалык университетин сырттан окуп бүтүрүп, экинчи кесипке - менеджер адистигине ээ болгон.
Эмгек жолун 1973- жылы Нарын шаарындагы темир- бетон чыгаруучу заводдо жумушчу болуп баштаган.
1978-1979- жылдары «Колхозчу» ыктыярдуу спорт коомунун борбордук кеңешинин машыктыруучусу болуп иштеген.
1978-1981- жылдары В.Маяковский атындагы Кыргыз кыз- келиндер педагогикалык институтунда дене тарбия кафедрасынын мугалими, ал эми 1981-1991- жылдары К.Скрябин атындагы Кыргыз мамлекеттик айыл чарба институтунда окутуучу, ага окутуучу, дене тарбия кафедрасынын башчысы болуп иштеп, аталган окуу жайлардын спорттук клубдарын жетектеген. 10 жылдан ашуун Кыргызстандын волейбол федерациясынын жетектеген.
2005-2007- жылдары Кыргыз Республикасынын Жогорку Кенешинин депутаты болгон.
2016-жылдын 4-октябрында “Өнүгүү-Прогресс” саясый партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
 2003 —жылы «Данк» медалы менен сыйланган. Ошондой эле «Манас—1000», «Ош —3000», «Кыргызстандын мамлекеттүүлүгүнүн 2200 жылдыгы» эстелик медалдарынын ээси.
Мамлекеттик кызматтын II класстагы мамлекеттик кенешчиси класстык чини бар.
Волейбол боюнча спорт чебери.
- Республикалык волейбол федерациясынын ардактуу президенти;
- КР ат оюндар федерациясынын вице- президенти;
- КР мамлекеттик дене тарбия жана спорт академиясынын жана Бишкек гуманитардык университетинин ардактуу профессору;
- Эл аралык чыгармачылык академиясынын академиги;
- КР «Белбоо күрөшү»  федерациясынын вице президенти (2011- жылы);
- Белбоо күрөшү боюнча эл аралык федерациясынын вице президенти (2015- жылы)."
Жолдошбаев Камчыбек Жолдошбаевич,нет номера,"Өмүрбаяны
 1956-жылдын 6-июнунда Нарын областынын Ат -Башы районунун Кызыл-Туу айылында туулган.
Жогорку билимдүү. 1978- жылы Кыргыз мамлекеттик дене тарбия институтун окутуучу адистиги боюнча бүтүргөн. Ал эми 2001- жылы И.Арабаев атындагы Кыргыз мамлекеттик педагогикалык университетин сырттан окуп бүтүрүп, экинчи кесипке - менеджер адистигине ээ болгон.
Эмгек жолун 1973- жылы Нарын шаарындагы темир- бетон чыгаруучу заводдо жумушчу болуп баштаган.
1978-1979- жылдары «Колхозчу» ыктыярдуу спорт коомунун борбордук кеңешинин машыктыруучусу болуп иштеген.
1978-1981- жылдары В.Маяковский атындагы Кыргыз кыз- келиндер педагогикалык институтунда дене тарбия кафедрасынын мугалими, ал эми 1981-1991- жылдары К.Скрябин атындагы Кыргыз мамлекеттик айыл чарба институтунда окутуучу, ага окутуучу, дене тарбия кафедрасынын башчысы болуп иштеп, аталган окуу жайлардын спорттук клубдарын жетектеген. 10 жылдан ашуун Кыргызстандын волейбол федерациясынын жетектеген.
2005-2007- жылдары Кыргыз Республикасынын Жогорку Кенешинин депутаты болгон.
2016-жылдын 4-октябрында “Өнүгүү-Прогресс” саясый партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
 2003 —жылы «Данк» медалы менен сыйланган. Ошондой эле «Манас—1000», «Ош —3000», «Кыргызстандын мамлекеттүүлүгүнүн 2200 жылдыгы» эстелик медалдарынын ээси.
Мамлекеттик кызматтын II класстагы мамлекеттик кенешчиси класстык чини бар.
Волейбол боюнча спорт чебери.
- Республикалык волейбол федерациясынын ардактуу президенти;
- КР ат оюндар федерациясынын вице- президенти;
- КР мамлекеттик дене тарбия жана спорт академиясынын жана Бишкек гуманитардык университетинин ардактуу профессору;
- Эл аралык чыгармачылык академиясынын академиги;
- КР «Белбоо күрөшү»  федерациясынын вице президенти (2011- жылы);
- Белбоо күрөшү боюнча эл аралык федерациясынын вице президенти (2015- жылы)."
,нет номера,Нет даныых
Жоробеков Тариел Улукбекович,нет номера,"Өмүрбаяны
 1964-жылы 9-майда Талас областына караштуу Таш-Арык айылында төрөлгөн.
Жогорку билимдүү. 1987-жылы К.И.Скрябин атындагы айыл чарба институтунун «Ветеринардык врач» багыты боюнча бүтүргөн.
Эмгек ишмердигин 1987-1996-жылдары “Ленин” атындагы колхоздо ветеринардык врач болуп баштаган.
1996-1998-жылдары Областтык мамлекеттик ветеринардык борборунун мамлекеттик ветинспектору болуп иштеген.
1998-2000-жылдары “Жанкарач” д-чарбасынын жетекчиси болуп иштеген.
2000-2008-жылдары Таш-Арык вет.сервисинин Башчысы болуп иштеген.
2008-2009-жылдары Долоно айылдык Кеңешинин Төрагасы болуп иштеген.
2009-2018-жылдары Долоно айылдык Кеңешинин Башчысы болуп иштеген.
Сыйлыктары:
1. Талас райондук мамлекеттик администрациясынын “Ардак Грамотасы”
2. Талас областтык мамлекеттик администрациясынын “Ардак Грамотасы”
3. Кыргыз Республикасынын жергиликтүү өзүн өзү башкаруу агенттигинин “Ардак Грамотасы”
4. Кыргыз Республикасынын айыл чарба министрлигинин “Отличниги” жана төш белгиси
5. Кыргыз Республикасынын Өкмөтүнүн “Ардак Грамотасы”
6. Кыргыз Республикасынын Профсоюз илим жана билим комитетинин “Ардак Грамотасы”
7. Кыргыз Республикасынын Маданият Министрлигинин “Отличниги” жана төш белгиси
8. Кыргыз Республикасынын Илим жана Билим берүү минстрлигинин “Ардак Грамотасы”
9. Кыргыз Республикасынын жергиликтүү өзүн өзү башкаруу жана этностор аралык мамиле боюнча агенттигин “Отличниги” жана төш белгиси
10. Кыргыз Республикасынын дене тарбия жана спорт агенттигинин “Ардак Грамотасы”
11. Талас районунун жана Долоно айылдык аймагынын “Ардактуу атуулу”
12. Манас руху нарк насил коомунун лауреаты"
Жоробеков Тариел Улукбекович,нет номера,"Өмүрбаяны
 1964-жылы 9-майда Талас областына караштуу Таш-Арык айылында төрөлгөн.
Жогорку билимдүү. 1987-жылы К.И.Скрябин атындагы айыл чарба институтунун «Ветеринардык врач» багыты боюнча бүтүргөн.
Эмгек ишмердигин 1987-1996-жылдары “Ленин” атындагы колхоздо ветеринардык врач болуп баштаган.
1996-1998-жылдары Областтык мамлекеттик ветеринардык борборунун мамлекеттик ветинспектору болуп иштеген.
1998-2000-жылдары “Жанкарач” д-чарбасынын жетекчиси болуп иштеген.
2000-2008-жылдары Таш-Арык вет.сервисинин Башчысы болуп иштеген.
2008-2009-жылдары Долоно айылдык Кеңешинин Төрагасы болуп иштеген.
2009-2018-жылдары Долоно айылдык Кеңешинин Башчысы болуп иштеген.
Сыйлыктары:
1. Талас райондук мамлекеттик администрациясынын “Ардак Грамотасы”
2. Талас областтык мамлекеттик администрациясынын “Ардак Грамотасы”
3. Кыргыз Республикасынын жергиликтүү өзүн өзү башкаруу агенттигинин “Ардак Грамотасы”
4. Кыргыз Республикасынын айыл чарба министрлигинин “Отличниги” жана төш белгиси
5. Кыргыз Республикасынын Өкмөтүнүн “Ардак Грамотасы”
6. Кыргыз Республикасынын Профсоюз илим жана билим комитетинин “Ардак Грамотасы”
7. Кыргыз Республикасынын Маданият Министрлигинин “Отличниги” жана төш белгиси
8. Кыргыз Республикасынын Илим жана Билим берүү минстрлигинин “Ардак Грамотасы”
9. Кыргыз Республикасынын жергиликтүү өзүн өзү башкаруу жана этностор аралык мамиле боюнча агенттигин “Отличниги” жана төш белгиси
10. Кыргыз Республикасынын дене тарбия жана спорт агенттигинин “Ардак Грамотасы”
11. Талас районунун жана Долоно айылдык аймагынын “Ардактуу атуулу”
12. Манас руху нарк насил коомунун лауреаты"
,нет номера,Нет даныых
Жумалиев Кубанычбек Мырзабекович,нет номера,"Өмүрбаяны
 1956-жылы 26-апрелде Жалал-Абад областындагы Аксы районуна караштуу Кичи-Ак-Жол айыл өкмөтүнө караштуу Кечүү айылында төрөлгөн.
Жогорку билимдүү. 1978-жылы Рязань шаарындагы радиотехникалык институтун аяктап, «физикалык электроника» адистигине ээ болгон.
Эмгек жолун 1978-жылы Фрунзе политехникалык институтунда жөнөкөй окутуучудан баштаган.
1982-жылга чейин Фрунзе политехникалык институтунун аспиранты.
1984-1986 жылдары Фрунзе политехникалык институтунун комсомол комитетинин катчысынын кызматын аткарган.
1986-жылы Белорус ССР инин илимдер академиясынын электроника институтунда техника илимдеринин кандидаттык диссертациясын жактаган.
1991-жылы Ленинград шаарындагы так механика жана оптика институтунда докторлук диссертациясын жактаган (Санкт-Петербург)
1992-жылы профессорлук окумуштуулук наам алган.
1993-жылы Кыргыз Республикасынын Улуттук Илимдер Академиясынын академиги (оптика жана голография адистиги боюнча).
1992-1994-жылдары Кыргыз Республикасынын Илим жана жаңыт ехнологиялар мамлекеттик комитетинин төрагасы.
1994-1995-жылдары КыргызРеспубликасынын Илим жана билим министрлигинин биринчи орун басары.
1995-1996-жылдары Кыргыз Республикасынын Президенттик Администрациясынын Мамлекеттик секретарынын биринчи орун басары.
1996-1998-жылдары Кыргыз Республикасынын Президентинин Администрациясынын башчысы
1998-1998-жылдары Кыргыз Республикасынын Өкмөтүнүн Премьер министри.
1998-2000-жылдары Жалал-Абад областынын Мамлекеттик Администрациясынын башчысы-губернатору.
2000-2002-жылдары Кыргыз Республикасынын транспорт жана коммуникациялар министри.
2002-2004-жылдары Кыргыз Республикасынын Өкмөтүнүн вице-премьер министри, транспорт жана коммуникациялар министрлигинин министри.
2004-2005-жылдары Кыргыз Республикасынын транспорт жана коммуникациялар министрлигинин биринчи орун басары.
2005-2009-жылдары Кыргыз Республикасынын Улуттук Илимдер Академиясынын физика институтунун илимий лабораториясынын башчысы.
2009-2015-жылдары Кыргыз Республикасынын Улуттук Илимдер Академиясынын физика-техника проблемалары жана материалдарды таануу институтунун директору, ошол эле учурда Раззаков атындагы КТУнун «Информатика жана эсептөөчү техника» кафедрасынын башчысы.
2015-жылдын 4-октябында  «Бир Бол» саясый партиясынан VI чакырылыштагы Кыргыз Республикасынын  Жогорку Кеңешинин  депутаты болуп шайланган."
Жумалиев Кубанычбек Мырзабекович,нет номера,"Өмүрбаяны
 1956-жылы 26-апрелде Жалал-Абад областындагы Аксы районуна караштуу Кичи-Ак-Жол айыл өкмөтүнө караштуу Кечүү айылында төрөлгөн.
Жогорку билимдүү. 1978-жылы Рязань шаарындагы радиотехникалык институтун аяктап, «физикалык электроника» адистигине ээ болгон.
Эмгек жолун 1978-жылы Фрунзе политехникалык институтунда жөнөкөй окутуучудан баштаган.
1982-жылга чейин Фрунзе политехникалык институтунун аспиранты.
1984-1986 жылдары Фрунзе политехникалык институтунун комсомол комитетинин катчысынын кызматын аткарган.
1986-жылы Белорус ССР инин илимдер академиясынын электроника институтунда техника илимдеринин кандидаттык диссертациясын жактаган.
1991-жылы Ленинград шаарындагы так механика жана оптика институтунда докторлук диссертациясын жактаган (Санкт-Петербург)
1992-жылы профессорлук окумуштуулук наам алган.
1993-жылы Кыргыз Республикасынын Улуттук Илимдер Академиясынын академиги (оптика жана голография адистиги боюнча).
1992-1994-жылдары Кыргыз Республикасынын Илим жана жаңыт ехнологиялар мамлекеттик комитетинин төрагасы.
1994-1995-жылдары КыргызРеспубликасынын Илим жана билим министрлигинин биринчи орун басары.
1995-1996-жылдары Кыргыз Республикасынын Президенттик Администрациясынын Мамлекеттик секретарынын биринчи орун басары.
1996-1998-жылдары Кыргыз Республикасынын Президентинин Администрациясынын башчысы
1998-1998-жылдары Кыргыз Республикасынын Өкмөтүнүн Премьер министри.
1998-2000-жылдары Жалал-Абад областынын Мамлекеттик Администрациясынын башчысы-губернатору.
2000-2002-жылдары Кыргыз Республикасынын транспорт жана коммуникациялар министри.
2002-2004-жылдары Кыргыз Республикасынын Өкмөтүнүн вице-премьер министри, транспорт жана коммуникациялар министрлигинин министри.
2004-2005-жылдары Кыргыз Республикасынын транспорт жана коммуникациялар министрлигинин биринчи орун басары.
2005-2009-жылдары Кыргыз Республикасынын Улуттук Илимдер Академиясынын физика институтунун илимий лабораториясынын башчысы.
2009-2015-жылдары Кыргыз Республикасынын Улуттук Илимдер Академиясынын физика-техника проблемалары жана материалдарды таануу институтунун директору, ошол эле учурда Раззаков атындагы КТУнун «Информатика жана эсептөөчү техника» кафедрасынын башчысы.
2015-жылдын 4-октябында  «Бир Бол» саясый партиясынан VI чакырылыштагы Кыргыз Республикасынын  Жогорку Кеңешинин  депутаты болуп шайланган."
,нет номера,Нет даныых
Жунус уулу Адыл,нет номера,"Өмүрбаяны
 1963-жылдын 15-майында Кытай Эл Республикасынын Кульджа шаарында туулган. 1982-жылы Кульджа шаарынын 5-орто мектебин аяктаган. 
Жогорку билимдүү. 1987-жылы Синцзян Университетинин География факультетин бүтүргөн. 1993-1994-жылдары Бишкек Гуманитардык билим жана тилдер институтунуну  тилдер борборунда билим алган.
1987-1991-жылдары Кытай илимдер академиясынын География жана экология институтунда иштеген.
1993-1994-жылдары Бишкек Гуманитардык билим жана тилдер институтунда (азыркы БГУ) кытай тилинен сабак берип эмгектенген.
1994-жылы “Кыргызспорткамсыздандыруу” республикалык башкармалыгында спорттук делегациянын котормочусу.
1995-2015-жылдары жеке ишкер катары иш алып барып келген.
2013-жылдан тартып ОсОО “Норвест Майнинг Компани”түзүүчүсү жана директору болуп эмгектенген, 15.10.2015-ж. ээлеген кызматынан өз каалоосу менен кетип, акциялар ишеним башкармалыгына өткөрүп берилген.
2015-жылдан баштап Кыргыз Республикасынын Жогорку Кеңешинин 6-чакырылышынын депутаты.
1991-жылы 8-июнда Кыргызстанга  үй-бүлөсү менен келип, 2001-жылы Кыргыз Республикасынын жарандыгына ээ болгон.
2008-жылы Кыргыз Республикасынын Өкмөтүнүн алдындагы Коррупцияга каршы күрөшүү агенттигинин «Мекенчил»төш белгиси менен сыйланган.  
Улуту кыргыз. Үй-бүлөсү бар, үч баланын атасы."
Жунус уулу Адыл,нет номера,"Өмүрбаяны
 1963-жылдын 15-майында Кытай Эл Республикасынын Кульджа шаарында туулган. 1982-жылы Кульджа шаарынын 5-орто мектебин аяктаган. 
Жогорку билимдүү. 1987-жылы Синцзян Университетинин География факультетин бүтүргөн. 1993-1994-жылдары Бишкек Гуманитардык билим жана тилдер институтунуну  тилдер борборунда билим алган.
1987-1991-жылдары Кытай илимдер академиясынын География жана экология институтунда иштеген.
1993-1994-жылдары Бишкек Гуманитардык билим жана тилдер институтунда (азыркы БГУ) кытай тилинен сабак берип эмгектенген.
1994-жылы “Кыргызспорткамсыздандыруу” республикалык башкармалыгында спорттук делегациянын котормочусу.
1995-2015-жылдары жеке ишкер катары иш алып барып келген.
2013-жылдан тартып ОсОО “Норвест Майнинг Компани”түзүүчүсү жана директору болуп эмгектенген, 15.10.2015-ж. ээлеген кызматынан өз каалоосу менен кетип, акциялар ишеним башкармалыгына өткөрүп берилген.
2015-жылдан баштап Кыргыз Республикасынын Жогорку Кеңешинин 6-чакырылышынын депутаты.
1991-жылы 8-июнда Кыргызстанга  үй-бүлөсү менен келип, 2001-жылы Кыргыз Республикасынын жарандыгына ээ болгон.
2008-жылы Кыргыз Республикасынын Өкмөтүнүн алдындагы Коррупцияга каршы күрөшүү агенттигинин «Мекенчил»төш белгиси менен сыйланган.  
Улуту кыргыз. Үй-бүлөсү бар, үч баланын атасы."
,нет номера,Нет даныых
Жутанов Алмаз Токтоназарович,нет номера,"Өмүрбаяны
 1977-жылдын 9-сентябрында Ош облусунун, Ош шаарында туулган. Жогорку билимдүү. 1999-жылы Ош мамлекеттик университетин юриспруденция адистиги боюнча бүтүргөн.
Эмгек жолун 2000-жылы Ош областынын, Лейлек районунун ИИБ ЭККББнын ыкчам кызматкери болуп баштаган.
2001-2005- жылдары - Ош шаарынын ИИБ тергѳчүүсү;
2005-2007- жылдары - Кыргыз Республикасынын НКАнин Түштүк аймагы боюнча ТБнүн тергѳѳчүсү;
2007-2010 - жылдары  Ош областынын Кара-Суу райондук сотунунун судьясы;
2011-2014- жылдары - Кыргыз Республикасынын Судьяларын тандоо боюнча кеңешинин мүчѳсү;
2015-жылдын 4-октябрында «Ѳнүгүү-Прогресс»  саясый партиясынан VI чакырылыштагы Кыргыз Республикасынын  Жогорку Кеңешинин  депутаты болуп шайланган.
Үй-бүлөлүү, беш баланын атасы."
Жутанов Алмаз Токтоназарович,нет номера,"Өмүрбаяны
 1977-жылдын 9-сентябрында Ош облусунун, Ош шаарында туулган. Жогорку билимдүү. 1999-жылы Ош мамлекеттик университетин юриспруденция адистиги боюнча бүтүргөн.
Эмгек жолун 2000-жылы Ош областынын, Лейлек районунун ИИБ ЭККББнын ыкчам кызматкери болуп баштаган.
2001-2005- жылдары - Ош шаарынын ИИБ тергѳчүүсү;
2005-2007- жылдары - Кыргыз Республикасынын НКАнин Түштүк аймагы боюнча ТБнүн тергѳѳчүсү;
2007-2010 - жылдары  Ош областынын Кара-Суу райондук сотунунун судьясы;
2011-2014- жылдары - Кыргыз Республикасынын Судьяларын тандоо боюнча кеңешинин мүчѳсү;
2015-жылдын 4-октябрында «Ѳнүгүү-Прогресс»  саясый партиясынан VI чакырылыштагы Кыргыз Республикасынын  Жогорку Кеңешинин  депутаты болуп шайланган.
Үй-бүлөлүү, беш баланын атасы."
,нет номера,Нет даныых
Жээнбеков Асылбек Шарипович,нет номера,"Өмүрбаяны
 2011-жылдын 21-декабрында Кыргыз Республикасынын Жогорку Кеңешинин Төрагалык кызмат ордуна шайланган Жээнбеков Асилбек Шарипович 1963-жылдын 27-августунда Ош облусундагы Кара-Кулжа районунун Биймырза айылында туулган.
Жогорку билимдүү. 1985-жылы К.И. Скрябин атындагы Кыргыз мамлекеттик айыл чараба институтун, 1991-жылы Кыргыз жер иштетүү илим изилдөө институтунун аспирантурасын, ал эми 2002-жылы Экономика жана ишкердик университетин бүтүргөн.
Эмгек жолун 1985-жылы Ош облусунун Өзгөн районундагы «Ак-Жар» совхозунда агроном кесибинен баштаган.
1987-1992-жылдары Кыргыз пахтачылык жана түштүк айыл чарбасы боюнча тажырыйба станциясында илимий кызматкер болуп иштеген.
1992-1996-жылдары «Шариф», 1996-2002-жылдары «Искен» жоопкерчилиги чектелген коомдордун директору, 2002-2007-жылдары «Агрозооветсервис» ишканасынын башкы директору болуп турган.
2002-2007-жылдары – «Жер азыгы» Кыргызстан агробизнесчилер ассоциациясынын Директорлор кеңешинин төрагасы. 2007-2010-жылдары – IV чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты.
2010-жылы Кыргызстан социал-демократиялык партиясынын тизмеси аркылуу V чакырылыштагы Кыргыз Рeспубликасынын Жогорку Кеңешинин депутаттыгына шайланып, Жогорку Кеңеш Төрагасынын орунбасары болгон.
2011-жылдын 21-декабрында Кыргыз Республикасынын Жогорку Кеңешинин Төрагалыгына шайланган.
2015-жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VIчакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
2015-жылдын 4-ноябрында VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин Төрагасы болуп шайланган."
Жээнбеков Асылбек Шарипович,нет номера,"Өмүрбаяны
 2011-жылдын 21-декабрында Кыргыз Республикасынын Жогорку Кеңешинин Төрагалык кызмат ордуна шайланган Жээнбеков Асилбек Шарипович 1963-жылдын 27-августунда Ош облусундагы Кара-Кулжа районунун Биймырза айылында туулган.
Жогорку билимдүү. 1985-жылы К.И. Скрябин атындагы Кыргыз мамлекеттик айыл чараба институтун, 1991-жылы Кыргыз жер иштетүү илим изилдөө институтунун аспирантурасын, ал эми 2002-жылы Экономика жана ишкердик университетин бүтүргөн.
Эмгек жолун 1985-жылы Ош облусунун Өзгөн районундагы «Ак-Жар» совхозунда агроном кесибинен баштаган.
1987-1992-жылдары Кыргыз пахтачылык жана түштүк айыл чарбасы боюнча тажырыйба станциясында илимий кызматкер болуп иштеген.
1992-1996-жылдары «Шариф», 1996-2002-жылдары «Искен» жоопкерчилиги чектелген коомдордун директору, 2002-2007-жылдары «Агрозооветсервис» ишканасынын башкы директору болуп турган.
2002-2007-жылдары – «Жер азыгы» Кыргызстан агробизнесчилер ассоциациясынын Директорлор кеңешинин төрагасы. 2007-2010-жылдары – IV чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты.
2010-жылы Кыргызстан социал-демократиялык партиясынын тизмеси аркылуу V чакырылыштагы Кыргыз Рeспубликасынын Жогорку Кеңешинин депутаттыгына шайланып, Жогорку Кеңеш Төрагасынын орунбасары болгон.
2011-жылдын 21-декабрында Кыргыз Республикасынын Жогорку Кеңешинин Төрагалыгына шайланган.
2015-жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VIчакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
2015-жылдын 4-ноябрында VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин Төрагасы болуп шайланган."
,нет номера,Нет даныых
Зулпукаров Төрөбай Закирович,нет номера,"Өмүрбаяны
  
Зулпукаров Төрөбай Закирович
1974–жылдын 19–январында Ош облусуна караштуу Ноокат районунун Кара-Таш айылында туулган.
1992 – 1993 – жылдары Кыргыз Республикасынын Куралдуу күчтөрүнүн  Улуттук Гвардиясынын атайын багыттагы бөлүмүндө кызмат өтөгөн.
 
Жогорку билимдүү:
1. Кыргыз мамлекеттик улуттук университетин тарых факультетин аяктаган.
2. Ош мамлекеттик университетинин Юридика факультетин   бүтүргөн.
 
Эмгек жолу: 1994–жылы (1997–жылга чейин) Кыргыз Республикасынын Ички иштер органдарында спорттук даярдоо боюнча инструктор болуп иштөөдөн баштаган. Спорттун кармашып урушуу (рукопашный бой) түрү боюнча чебери, 2-дан кара курдун ээси.
1998 – 2010 –жж. Жеке ишкерлик менен алектенген.
2010 – жылы Кыргызстан социал-демократиялык партиясынын (КСДП) тизмеси менен V -чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
2010 - 2012-жж. Кыргыз Республикасынын Жогорку Кеӊешинин Укук тартиби жана кылмыштуулукка каршы күрөшүү боюнча комитетинин мүчөсү.
2012 – 2015-жж. Кыргыз Республикасынын Жогорку Кеңешинин төрагасынын орун басары.
2012 – 2015-жж. Кыргыз Республикасынын Жогорку Кеӊешинин, Жогорку Кеңештин регламенти жана депутаттык этика боюнча комитетинин мүчөсү.
2013 -2015-жж. Кыргыз Республикасынын Жогорку Кеӊеши жана Казакстан Парламентинин Мажлиси ортосундагы кызматташтык боюнча комиссиясынын теӊ төрагасы.
Кыргыз Республикасынын Коргоо кеӊешинин мүчөсү.
2015 – жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын  тизмеси менен VI- чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
КСДП парламенттик фракциясынын лидеринин орун басарлыгына бекитилген.
Кыргыз Республикасынын Жогорку Кеӊешинин Бюджет жана финансы боюнча комитетинин мүчөсү.
2016 - жылдан азыркы убака чейин, Кыргыз Республикасынын Жогорку Кенешинин Иордания, Сирия Араб Республикасы, Палестина мамлекети, Сауд Аравия Королдугу, Бириккен Араб Эмираттары, Кувейт Мамлекети жана Катар менен кызматташтык боюнча достук депутаттык тобунун жетекчиси.
Үй-бүлөлүү, эки уул жана эки кыздын атасы.
 
Класстык чендери: Мамлекеттик кызматтын III - класстагы мамлекеттик кеӊешчиси. Аскердик наамы: Запастагы полковник.
 
Сыйлыктары жана кошумча маалыматтары:                                                                              
КМШ парламенттер аралык ассамблеясынын кызматташтык Ордени;
Кыргыз Республикасынын Жогорку Кеӊешинин Ардак грамотасы;
КМШ парламенттер аралык ассамблеясынын Ардак грамотасы;
Кыргыз Республикасынын Ички иштер министрлигинин «Ардак» медалы;
Саха (Якутия) Республикасынын Парламентинин Ардак грамотасы;
Кыргыз Республикасынын Мамлекеттик кызматынын отличниги;
Кыргыз Республикасынын финансы-экономикалык ишинин отличниги;
Бүткүл дүйнөлүк кармашып урушуу федерациясынын Алтын медалы.                                                        
 
Тилдерди билүүсү: Кыргыз тили, орус тили эркин, англис тили сөздүк менен окуу, которуу."
Зулпукаров Төрөбай Закирович,нет номера,"Өмүрбаяны
  
Зулпукаров Төрөбай Закирович
1974–жылдын 19–январында Ош облусуна караштуу Ноокат районунун Кара-Таш айылында туулган.
1992 – 1993 – жылдары Кыргыз Республикасынын Куралдуу күчтөрүнүн  Улуттук Гвардиясынын атайын багыттагы бөлүмүндө кызмат өтөгөн.
 
Жогорку билимдүү:
1. Кыргыз мамлекеттик улуттук университетин тарых факультетин аяктаган.
2. Ош мамлекеттик университетинин Юридика факультетин   бүтүргөн.
 
Эмгек жолу: 1994–жылы (1997–жылга чейин) Кыргыз Республикасынын Ички иштер органдарында спорттук даярдоо боюнча инструктор болуп иштөөдөн баштаган. Спорттун кармашып урушуу (рукопашный бой) түрү боюнча чебери, 2-дан кара курдун ээси.
1998 – 2010 –жж. Жеке ишкерлик менен алектенген.
2010 – жылы Кыргызстан социал-демократиялык партиясынын (КСДП) тизмеси менен V -чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
2010 - 2012-жж. Кыргыз Республикасынын Жогорку Кеӊешинин Укук тартиби жана кылмыштуулукка каршы күрөшүү боюнча комитетинин мүчөсү.
2012 – 2015-жж. Кыргыз Республикасынын Жогорку Кеңешинин төрагасынын орун басары.
2012 – 2015-жж. Кыргыз Республикасынын Жогорку Кеӊешинин, Жогорку Кеңештин регламенти жана депутаттык этика боюнча комитетинин мүчөсү.
2013 -2015-жж. Кыргыз Республикасынын Жогорку Кеӊеши жана Казакстан Парламентинин Мажлиси ортосундагы кызматташтык боюнча комиссиясынын теӊ төрагасы.
Кыргыз Республикасынын Коргоо кеӊешинин мүчөсү.
2015 – жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын  тизмеси менен VI- чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
КСДП парламенттик фракциясынын лидеринин орун басарлыгына бекитилген.
Кыргыз Республикасынын Жогорку Кеӊешинин Бюджет жана финансы боюнча комитетинин мүчөсү.
2016 - жылдан азыркы убака чейин, Кыргыз Республикасынын Жогорку Кенешинин Иордания, Сирия Араб Республикасы, Палестина мамлекети, Сауд Аравия Королдугу, Бириккен Араб Эмираттары, Кувейт Мамлекети жана Катар менен кызматташтык боюнча достук депутаттык тобунун жетекчиси.
Үй-бүлөлүү, эки уул жана эки кыздын атасы.
 
Класстык чендери: Мамлекеттик кызматтын III - класстагы мамлекеттик кеӊешчиси. Аскердик наамы: Запастагы полковник.
 
Сыйлыктары жана кошумча маалыматтары:                                                                              
КМШ парламенттер аралык ассамблеясынын кызматташтык Ордени;
Кыргыз Республикасынын Жогорку Кеӊешинин Ардак грамотасы;
КМШ парламенттер аралык ассамблеясынын Ардак грамотасы;
Кыргыз Республикасынын Ички иштер министрлигинин «Ардак» медалы;
Саха (Якутия) Республикасынын Парламентинин Ардак грамотасы;
Кыргыз Республикасынын Мамлекеттик кызматынын отличниги;
Кыргыз Республикасынын финансы-экономикалык ишинин отличниги;
Бүткүл дүйнөлүк кармашып урушуу федерациясынын Алтын медалы.                                                        
 
Тилдерди билүүсү: Кыргыз тили, орус тили эркин, англис тили сөздүк менен окуу, которуу."
